Total_runs	Turns
35442	5
35443	10
35444	21
35445	13
35446	10
35447	28
35448	26
35449	17
35450	9
35452	12
35453	2
35454	27
35455	30
35458	18
35459	2
35460	14
35462	13
35463	0
35464	6
35465	14
35466	9
35467	7
35468	15
35469	22
35471	10
35472	30
35473	0
35474	7
35475	6
35476	16
35477	9
35478	15
35480	21
35481	31
35483	4
35484	10
35485	18
35486	21
35487	5
35488	11
35490	0
35491	18
35492	20
35493	7
35494	4
35495	13
35496	19
35498	20
35499	28
35500	7
35501	22
35502	8
35504	11
35505	27
35506	17
35507	8
35508	25
35509	31
35510	6
35511	20
35513	12
35514	29
35515	28
35516	13
35517	32
35518	8
35519	13
35520	6
35521	10
35522	7
35523	28
35525	27
35526	12
35527	4
35528	30
35529	2
35530	16
35531	30
35533	11
35534	12
35535	7
35536	30
35537	15
35538	3
35539	7
35540	12
35541	13
35543	13
35544	4
35546	21
35547	11
35548	17
35549	7
35550	5
35551	18
35552	15
35553	19
35554	8
35555	8
35556	9
35557	17
35558	20
35559	33
35560	17
35561	14
35563	18
35564	14
35565	14
35566	20
35567	12
35568	9
35569	18
35570	15
35571	10
35572	19
35573	50
35574	23
35575	14
35576	25
35577	10
35578	12
35579	20
35581	6
35582	15
35584	9
35585	18
35587	23
35588	10
35589	18
35590	9
35591	20
35592	33
35593	13
35594	10
35595	15
35596	11
35599	35
35600	4
35601	18
35602	34
35603	11
35604	10
35605	30
35606	13
35607	26
35608	18
35611	18
35614	26
35615	9
35616	15
35617	39
35618	32
35619	2
35620	17
35622	16
35623	12
35624	15
35625	25
35626	13
35627	13
35628	29
35629	11
35630	3
35631	17
35632	26
35633	18
35634	27
35635	8
35636	9
35638	39
35639	21
35641	44
35642	37
35643	25
35644	3
35646	19
35647	28
35648	20
35649	21
35650	40
35651	22
35652	19
35654	12
35655	9
35656	25
35657	5
35658	7
35659	18
35660	20
35661	10
35662	16
35663	7
35664	25
35665	24
35666	35
35667	29
35668	11
35669	11
35670	5
35671	21
35672	11
35673	23
35674	6
35675	9
35676	15
35677	21
35678	10
35679	7
35680	13
35681	12
35682	16
35684	9
35685	49
35686	2
35687	15
35688	4
35689	35
35692	6
35693	23
35694	8
35695	15
35696	21
35697	34
35698	30
35699	31
35700	27
35701	17
35702	19
35703	29
35704	32
35705	10
35706	24
35707	5
35709	2
35711	19
35712	16
35713	13
35714	25
35715	9
35717	14
35719	17
35720	13
35721	10
35723	7
35724	15
35725	24
35726	6
35727	19
35729	13
35730	24
35731	0
35732	8
35733	22
35734	11
35735	10
35736	31
35737	8
35738	7
35740	13
35741	11
35742	9
35743	2
35744	18
35745	29
35747	13
35749	11
35750	21
35751	12
35753	26
35754	9
35755	15
35756	5
35757	27
35758	7
35759	11
35760	19
35761	5
35762	55
35763	11
35765	18
35766	26
35767	26
35768	6
35769	29
35770	33
35771	14
35772	20
35773	14
35774	11
35775	14
35776	18
35777	25
35778	32
35779	10
35781	16
35782	14
35783	8
35784	8
35786	10
35787	20
35788	21
35789	11
35790	8
35791	25
35792	31
35793	4
35794	35
35795	30
35796	7
35797	22
35798	12
35799	8
35800	22
35801	2
35803	23
35804	34
35805	18
35807	13
35809	16
35810	24
35811	8
35812	17
35813	15
35814	35
35815	10
35816	1
35817	22
35818	13
35819	15
35820	33
35821	12
35822	17
35823	4
35825	27
35827	18
35828	21
35830	11
35831	33
35832	23
35833	6
35834	26
35837	26
35838	5
35840	18
35841	10
35842	10
35843	15
35844	30
35845	23
35846	17
35847	12
35848	15
35849	22
35851	7
35852	16
35853	18
35854	10
35855	8
35856	11
35857	8
35859	8
35861	15
35862	24
35863	24
35864	14
35867	16
35868	10
35870	17
35871	7
35872	33
35874	16
35875	3
35876	19
35877	44
35879	1
35880	45
35881	16
35882	26
35883	34
35884	11
35885	22
35886	11
35887	10
35888	19
35889	18
35891	38
35892	8
35893	10
35894	24
35895	14
35896	28
35897	39
35898	27
35899	6
35901	20
35902	2
35903	17
35904	15
35905	9
35906	10
35907	20
35908	9
35910	22
35911	37
35912	14
35913	6
35914	26
35915	11
35916	6
35917	25
35918	18
35919	15
35920	23
35921	39
35922	15
35923	13
35924	12
35925	20
35927	8
35928	17
35929	28
35930	17
35931	19
35932	16
35933	17
35934	19
35935	19
35936	22
35937	16
35938	11
35939	24
35940	34
35941	37
35942	46
35943	8
35944	6
35945	43
35947	3
35948	10
35949	10
35950	11
35951	10
35952	17
35953	17
35956	6
35957	4
35959	28
35961	20
35963	25
35964	5
35965	19
35966	18
35967	11
35968	21
35969	34
35970	12
35971	30
35972	21
35973	33
35974	23
35975	27
35976	5
35977	5
35978	42
35980	11
35981	30
35982	26
35983	19
35984	38
35985	33
35986	42
35988	8
35989	9
35990	6
35991	10
35992	20
35995	8
35996	5
35997	21
35998	14
35999	25
36000	24
36001	3
36002	34
36003	31
36004	16
36006	4
36007	1
36008	1
36009	8
36010	18
36011	26
36012	15
36013	5
36015	10
36016	19
36017	21
36018	43
36019	6
36020	35
36021	14
36022	10
36024	19
36025	5
36026	18
36027	10
36028	11
36029	15
36030	9
36031	9
36032	12
36036	20
36037	17
36038	7
36039	15
36040	13
36041	3
36042	25
36043	11
36044	5
36045	14
36046	6
36047	21
36048	5
36050	15
36051	12
36052	25
36053	23
36054	13
36055	14
36056	18
36057	34
36058	3
36060	14
36061	11
36062	42
36063	14
36064	29
36065	12
36066	15
36068	1
36070	15
36072	7
36073	22
36074	12
36075	21
36076	9
36077	12
36078	8
36080	36
36081	15
36082	11
36083	14
36084	12
36085	50
36087	40
36089	24
36091	14
36092	13
36093	5
36094	11
36095	30
36096	21
36097	15
36098	7
36099	16
36100	31
36101	25
36102	21
36103	10
36104	2
36105	32
36106	26
36107	24
36108	9
36109	8
36110	19
36111	21
36112	15
36113	10
36114	1
36116	8
36117	5
36118	40
36119	29
36120	34
36121	16
36122	30
36123	24
36124	15
36125	27
36126	10
36127	9
36128	29
36130	13
36131	10
36132	16
36133	28
36134	24
36135	23
36136	13
36138	31
36140	6
36141	16
36142	13
36143	23
36144	17
36145	31
36146	7
36147	19
36148	12
36149	15
36150	4
36151	12
36153	11
36154	14
36155	40
36157	2
36158	15
36159	4
36160	2
36161	28
36162	11
36163	15
36164	24
36165	19
36166	27
36169	18
36170	34
36172	24
36173	8
36174	3
36175	17
36176	31
36179	8
36180	28
36182	15
36183	21
36184	25
36185	21
36186	27
36187	27
36188	18
36189	30
36191	26
36192	7
36193	30
36196	17
36198	13
36199	10
36200	9
36201	13
36202	16
36203	29
36204	9
36205	13
36206	6
36207	1
36208	0
36209	8
36210	11
36211	8
36212	7
36214	29
36215	26
36216	3
36217	4
36218	18
36219	18
36220	13
36221	13
36222	11
36223	16
36224	14
36225	13
36226	20
36227	1
36228	8
36229	25
36230	14
36231	10
36232	26
36233	10
36234	23
36235	10
36236	12
36237	26
36238	10
36239	10
36240	19
36241	22
36242	7
36244	20
36245	4
36246	12
36247	11
36248	12
36249	12
36250	18
36252	1
36254	44
36255	43
36256	18
36257	40
36258	17
36259	7
36260	32
36261	21
36262	19
36263	36
36264	24
36265	4
36266	11
36267	9
36268	23
36269	12
36270	8
36271	25
36272	13
36274	12
36276	11
36277	11
36278	14
36279	10
36280	11
36281	14
36282	11
36283	8
36284	18
36285	9
36286	17
36288	9
36289	3
36290	33
36292	15
36294	25
36295	14
36296	46
36297	13
36298	13
36299	16
36300	20
36301	19
36302	13
36303	32
36304	23
36305	9
36306	10
36307	22
36308	7
36310	1
36311	12
36313	7
36314	8
36315	11
36316	24
36317	26
36319	7
36321	6
36322	7
36323	12
36324	11
36325	14
36327	13
36328	23
36329	14
36330	7
36331	34
36332	36
36333	20
36334	17
36335	12
36336	12
36337	9
36339	37
36341	9
36342	2
36343	18
36344	20
36345	11
36346	45
36348	9
36351	12
36352	7
36354	8
36355	17
36356	33
36357	3
36358	9
36359	7
36360	28
36362	28
36363	12
36364	21
36365	2
36366	9
36368	18
36369	21
36373	9
36374	11
36375	9
36376	27
36377	16
36378	16
36379	23
36380	15
36382	22
36383	29
36384	6
36385	4
36386	2
36387	17
36388	17
36389	20
36390	4
36391	17
36392	19
36394	15
36395	6
36397	8
36399	8
36400	29
36401	11
36402	15
36403	12
36404	8
36405	12
36406	20
36407	5
36408	17
36409	8
36410	18
36412	11
36413	25
36414	19
36415	34
36416	26
36417	8
36418	36
36419	21
36422	25
36425	7
36427	11
36428	13
36430	9
36431	7
36432	19
36433	12
36434	8
36435	14
36436	24
36437	9
36438	15
36439	20
36441	18
36442	24
36443	11
36444	20
36446	14
36447	4
36448	5
36449	17
36450	15
36451	34
36452	17
36453	16
36454	27
36455	11
36456	29
36459	17
36460	2
36461	23
36462	6
36464	24
36466	10
36468	28
36469	4
36470	17
36471	11
36472	3
36473	12
36474	8
36475	9
36476	12
36477	14
36478	3
36479	29
36480	10
36482	11
36483	10
36484	12
36485	39
36486	11
36487	9
36488	31
36489	15
36490	9
36491	15
36492	8
36494	19
36495	8
36497	17
36498	29
36500	10
36501	25
36502	9
36503	8
36504	15
36505	11
36506	15
36508	6
36509	4
36511	10
36513	37
36514	23
36515	29
36516	21
36517	16
36518	8
36519	23
36521	22
36522	15
36523	23
36524	4
36526	5
36528	10
36529	15
36530	7
36531	20
36532	4
36533	20
36534	11
36535	15
36536	21
36538	11
36539	11
36540	8
36542	11
36543	33
36544	23
36545	3
36546	20
36547	13
36548	14
36549	13
36551	13
36552	6
36553	32
36556	22
36557	16
36558	23
36559	13
36560	25
36561	3
36562	18
36563	9
36564	22
36565	7
36566	14
36567	12
36569	6
36570	10
36571	29
36572	26
36573	4
36574	18
36575	15
36576	12
36577	16
36578	25
36579	28
36580	19
36581	17
36582	9
36583	23
36584	19
36585	31
36586	9
36587	2
36588	3
36589	24
36590	19
36591	6
36593	11
36594	19
36595	17
36596	24
36597	11
36598	14
36599	12
36600	16
36602	11
36603	27
36604	14
36606	14
36607	18
36609	9
36610	13
36611	27
36612	31
36613	15
36614	8
36615	12
36616	19
36617	13
36618	14
36619	23
36620	21
36621	18
36622	16
36623	23
36624	18
36625	29
36628	26
36629	22
36631	3
36632	30
36634	20
36636	21
36637	11
36638	19
36640	10
36641	8
36642	6
36643	1
36644	30
36645	20
36646	17
36648	17
36649	7
36651	8
36652	18
36655	29
36659	23
36660	6
36661	16
36662	4
36663	36
36664	9
36665	37
36666	31
36669	20
36670	24
36671	11
36672	13
36673	21
36674	7
36676	23
36678	5
36679	9
36680	26
36681	21
36682	18
36683	15
36684	14
36685	31
36686	12
36687	37
36688	16
36690	22
36692	20
36693	12
36694	26
36695	20
36696	9
36697	11
36698	16
36699	11
36700	19
36701	35
36702	27
36703	30
36704	6
36705	7
36706	15
36707	27
36708	7
36709	9
36710	11
36711	10
36714	19
36715	32
36716	9
36717	5
36718	15
36720	21
36721	12
36722	22
36724	18
36725	7
36726	4
36727	24
36728	20
36729	19
36730	6
36732	14
36735	2
36736	23
36737	23
36738	2
36739	9
36740	14
36741	17
36742	13
36743	21
36744	15
36745	20
36746	15
36747	5
36748	6
36751	24
36752	8
36753	10
36754	26
36755	8
36756	36
36757	18
36758	13
36759	4
36760	23
36761	0
36762	13
36763	15
36764	0
36765	24
36766	18
36767	18
36768	17
36771	11
36772	22
36773	13
36774	9
36775	35
36776	14
36778	48
36779	28
36780	4
36781	10
36782	17
36784	22
36785	18
36787	5
36788	2
36789	24
36790	11
36791	43
36792	23
36793	7
36794	9
36795	0
36796	13
36798	9
36800	12
36801	23
36802	21
36803	34
36804	12
36805	22
36806	14
36807	10
36808	18
36810	21
36811	21
36812	19
36813	13
36814	39
36815	6
36816	17
36817	19
36818	25
36819	33
36820	8
36821	23
36822	6
36823	8
36824	12
36825	24
36826	35
36827	10
36828	9
36830	29
36831	25
36832	5
36833	7
36834	11
36835	30
36836	26
36837	10
36838	26
36841	43
36842	3
36843	23
36844	19
36845	11
36847	19
36848	11
36849	13
36850	17
36851	27
36853	18
36854	20
36855	17
36856	20
36857	26
36858	21
36859	14
36860	17
36861	31
36862	13
36863	12
36864	2
36865	6
36866	22
36868	10
36869	5
36870	22
36871	13
36872	13
36874	22
36875	14
36876	13
36877	16
36879	8
36880	14
36881	23
36882	14
36883	41
36884	19
36885	21
36886	0
36887	7
36888	26
36889	6
36890	14
36892	3
36893	8
36894	11
36895	24
36896	14
36897	27
36898	9
36899	5
36901	28
36902	0
36903	19
36904	25
36905	17
36906	22
36907	3
36908	14
36909	12
36910	24
36911	2
36913	22
36914	14
36915	18
36917	20
36918	32
36919	13
36921	15
36923	26
36926	26
36927	15
36930	32
36931	18
36932	13
36933	24
36934	27
36935	10
36936	11
36937	12
36939	14
36940	9
36941	0
36942	15
36943	30
36944	16
36945	14
36947	7
36948	21
36949	23
36950	14
36951	3
36952	51
36953	3
36954	15
36955	7
36956	7
36957	11
36958	12
36959	14
36960	7
36961	5
36962	27
36963	17
36964	14
36965	8
36966	23
36967	4
36968	4
36970	46
36971	19
36973	3
36974	10
36976	18
36977	18
36978	1
36979	16
36981	11
36982	16
36983	16
36984	25
36986	15
36987	0
36988	7
36989	8
36990	15
36992	9
36994	24
36995	19
36996	12
36997	16
36998	33
36999	4
37001	23
37002	22
37003	9
37004	0
37005	24
37006	23
37008	16
37009	11
37012	2
37013	3
37014	16
37015	18
37017	4
37018	17
37019	2
37020	7
37021	10
37024	3
37025	29
37026	3
37027	21
37029	46
37030	24
37031	5
37032	5
37034	3
37036	5
37037	2
37038	17
37039	4
37040	18
37041	6
37042	18
37043	27
37044	23
37045	12
37046	3
37047	7
37048	21
37049	25
37050	18
37051	9
37052	12
37053	25
37055	2
37056	9
37057	28
37058	5
37059	18
37060	44
37061	33
37062	24
37063	4
37064	24
37065	34
37066	19
37067	17
37068	4
37069	17
37070	13
37071	19
37072	22
37073	22
37075	14
37076	6
37077	31
37078	8
37080	27
37081	24
37082	13
37083	24
37084	9
37085	11
37086	3
37087	8
37088	21
37089	35
37090	10
37091	30
37092	8
37094	12
37096	12
37097	16
37098	8
37100	9
37101	13
37102	24
37103	12
37104	13
37106	9
37107	31
37108	3
37109	12
37110	13
37111	17
37112	11
37113	16
37114	18
37115	14
37116	14
37117	29
37118	12
37120	18
37121	11
37122	27
37123	9
37124	13
37125	6
37126	19
37128	10
37129	47
37130	23
37131	18
37134	19
37135	6
37136	26
37137	14
37138	12
37139	14
37140	4
37143	13
37144	23
37145	17
37146	39
37147	20
37148	4
37150	32
37151	9
37152	10
37153	17
37154	13
37155	17
37156	6
37157	11
37159	39
37160	22
37161	11
37162	7
37164	31
37165	34
37167	24
37168	6
37169	5
37170	34
37171	13
37172	45
37173	12
37174	10
37175	17
37176	14
37177	3
37178	27
37179	11
37180	23
37181	8
37182	10
37183	7
37186	7
37187	29
37188	8
37189	10
37190	5
37191	27
37192	10
37193	5
37194	16
37196	30
37197	6
37198	19
37199	24
37200	19
37201	18
37204	7
37205	15
37206	10
37207	26
37208	48
37209	8
37210	10
37211	23
37213	8
37214	30
37216	11
37217	23
37218	5
37219	9
37220	5
37221	28
37223	12
37224	29
37225	3
37228	13
37230	24
37231	13
37233	10
37235	30
37236	19
37237	19
37239	19
37240	12
37241	12
37243	14
37244	8
37245	9
37246	17
37247	29
37248	36
37249	14
37250	10
37252	28
37253	13
37254	28
37255	17
37256	23
37257	23
37258	5
37259	14
37260	2
37261	12
37262	10
37263	17
37265	9
37266	9
37268	7
37269	10
37270	11
37272	35
37273	10
37274	4
37276	9
37277	8
37279	17
37280	21
37282	9
37283	14
37284	16
37285	14
37286	13
37287	4
37288	24
37289	38
37290	9
37291	18
37292	25
37294	3
37295	15
37297	42
37298	9
37299	5
37300	19
37301	33
37302	22
37303	3
37304	15
37305	11
37306	19
37308	17
37309	10
37310	7
37311	28
37313	17
37314	25
37315	5
37316	13
37317	19
37318	15
37319	22
37320	42
37321	19
37322	25
37323	35
37324	6
37326	21
37327	30
37328	15
37330	37
37331	19
37332	12
37333	7
37335	16
37337	31
37338	33
37339	18
37340	22
37341	7
37342	35
37343	20
37344	28
37345	33
37346	6
37347	46
37348	25
37349	34
37350	48
37351	24
37352	4
37353	31
37354	12
37355	19
37356	18
37357	11
37358	23
37359	23
37360	3
37361	23
37362	15
37364	25
37365	5
37366	20
37367	13
37368	27
37369	3
37370	8
37371	16
37372	7
37373	12
37374	14
37375	9
37377	25
37378	7
37379	16
37381	15
37383	14
37384	21
37385	14
37386	23
37387	13
37388	4
37389	19
37390	44
37391	26
37392	4
37393	13
37394	21
37395	40
37396	17
37397	1
37398	30
37400	15
37401	26
37402	10
37403	10
37404	25
37405	8
37406	11
37407	22
37408	5
37409	33
37410	17
37411	16
37413	6
37414	16
37415	10
37417	17
37418	26
37420	3
37421	10
37422	6
37424	5
37425	33
37426	20
37427	2
37428	19
37429	12
37430	10
37433	11
37434	5
37435	14
37436	24
37437	11
37438	40
37439	12
37440	19
37441	11
37442	15
37443	24
37444	33
37445	14
37446	14
37447	12
37448	45
37449	11
37451	13
37452	1
37455	14
37456	21
37457	9
37458	17
37459	12
37460	19
37461	39
37462	22
37463	14
37464	8
37466	21
37467	10
37468	16
37469	46
37470	10
37472	22
37473	11
37474	2
37476	10
37477	41
37478	22
37479	18
37480	21
37481	22
37482	6
37483	18
37484	30
37485	31
37486	8
37488	4
37489	24
37490	26
37491	14
37492	8
37493	12
37494	5
37495	11
37497	36
37498	18
37500	29
37501	21
37502	3
37504	29
37505	22
37506	11
37507	6
37508	13
37510	17
37512	12
37513	25
37514	10
37515	16
37517	19
37519	7
37520	28
37521	22
37522	9
37523	7
37525	28
37526	28
37527	37
37528	17
37529	10
37530	3
37531	11
37532	9
37533	18
37534	11
37535	16
37536	10
37537	20
37539	44
37540	17
37541	24
37543	19
37544	17
37545	13
37546	9
37547	24
37548	11
37549	24
37550	13
37551	6
37552	12
37553	14
37555	14
37556	43
37557	10
37558	7
37559	23
37560	10
37562	33
37563	36
37565	11
37566	10
37567	18
37568	3
37569	6
37572	17
37573	8
37574	11
37575	8
37577	28
37578	19
37580	9
37582	29
37583	13
37584	13
37585	12
37586	9
37587	3
37588	12
37589	15
37590	9
37592	7
37593	9
37594	41
37595	6
37596	21
37599	29
37601	9
37602	40
37603	19
37604	7
37605	0
37606	7
37607	14
37609	22
37610	20
37611	39
37612	21
37614	29
37615	1
37616	19
37617	52
37618	10
37620	5
37621	10
37622	17
37623	12
37625	18
37626	14
37628	12
37630	5
37632	21
37633	22
37634	19
37636	10
37638	9
37639	0
37640	37
37641	9
37642	6
37643	17
37644	36
37645	18
37646	23
37647	10
37648	4
37649	10
37650	30
37652	20
37653	24
37654	17
37655	20
37656	11
37657	28
37658	12
37659	9
37661	21
37662	28
37663	3
37664	19
37665	22
37667	4
37668	5
37669	19
37670	11
37672	23
37673	15
37675	12
37676	30
37677	0
37678	19
37679	2
37680	15
37683	27
37684	23
37685	30
37686	21
37687	46
37688	15
37689	16
37690	21
37691	11
37692	9
37693	22
37694	3
37695	23
37696	20
37699	9
37700	4
37701	18
37703	27
37704	19
37705	12
37706	9
37707	34
37708	13
37709	7
37710	22
37711	52
37712	25
37713	10
37714	5
37715	10
37716	33
37717	8
37719	21
37720	4
37721	7
37722	17
37723	10
37724	25
37725	26
37727	28
37728	2
37731	17
37732	29
37733	36
37734	10
37735	15
37736	13
37737	22
37738	21
37739	19
37740	23
37742	6
37744	5
37745	11
37746	12
37747	0
37748	40
37749	24
37750	27
37751	22
37752	11
37754	1
37755	20
37756	24
37757	11
37758	15
37759	33
37760	6
37761	9
37762	12
37763	10
37764	19
37765	20
37766	5
37767	6
37768	36
37769	16
37771	15
37772	24
37773	15
37776	4
37780	8
37781	10
37782	26
37783	21
37784	30
37785	24
37786	16
37787	9
37788	20
37789	14
37790	14
37791	9
37792	1
37793	11
37794	10
37795	15
37796	27
37797	5
37798	38
37799	15
37801	18
37802	10
37804	9
37805	8
37806	18
37807	7
37808	12
37809	9
37810	33
37811	13
37812	28
37813	29
37814	12
37815	14
37816	6
37817	7
37820	11
37822	7
37823	28
37824	20
37825	29
37827	29
37828	9
37829	15
37830	10
37831	33
37832	14
37833	5
37834	27
37835	22
37836	31
37838	27
37839	14
37840	13
37841	10
37842	22
37843	8
37844	15
37845	20
37846	24
37847	13
37849	16
37850	6
37851	11
37852	21
37853	17
37855	33
37856	40
37857	9
37859	17
37860	6
37861	38
37862	15
37863	13
37865	16
37867	14
37868	3
37869	3
37870	10
37871	13
37872	24
37873	2
37874	7
37875	11
37876	9
37878	11
37879	20
37880	16
37881	5
37882	7
37883	14
37884	5
37886	15
37889	39
37890	8
37891	20
37892	18
37893	10
37894	14
37895	4
37896	23
37897	16
37898	8
37900	16
37903	8
37905	16
37906	12
37907	24
37908	14
37909	23
37910	7
37911	14
37912	21
37913	14
37914	5
37915	18
37916	19
37917	2
37918	18
37919	15
37920	6
37921	24
37922	14
37924	12
37925	14
37926	13
37927	10
37928	9
37929	22
37930	27
37931	13
37932	20
37933	25
37934	14
37936	1
37937	40
37938	43
37939	28
37940	5
37941	10
37942	16
37943	4
37944	8
37947	7
37948	17
37949	2
37951	22
37952	36
37954	8
37955	13
37957	16
37958	36
37959	32
37960	5
37961	13
37962	18
37963	30
37964	33
37965	8
37966	7
37967	14
37968	2
37969	10
37970	16
37973	10
37974	12
37975	10
37976	23
37977	16
37978	16
37980	12
37981	17
37983	21
37984	26
37985	25
37986	11
37987	6
37988	7
37989	51
37990	13
37991	6
37992	7
37993	4
37995	11
37996	29
37997	15
37999	3
38000	34
38001	3
38002	40
38003	3
38004	20
38005	2
38006	4
38007	27
38008	22
38009	12
38010	16
38012	19
38013	7
38014	6
38015	21
38016	18
38017	12
38018	31
38019	26
38021	10
38022	16
38023	18
38024	4
38025	9
38026	10
38027	25
38028	26
38029	17
38031	14
38032	16
38034	17
38035	9
38036	20
38037	1
38038	19
38039	18
38040	24
38041	26
38042	30
38043	17
38044	21
38045	27
38046	21
38047	26
38048	12
38050	14
38051	13
38052	19
38054	7
38055	20
38057	38
38058	37
38059	29
38060	17
38061	5
38062	15
38063	8
38064	10
38065	5
38066	25
38067	10
38069	9
38070	8
38071	26
38072	12
38074	26
38075	8
38076	31
38077	11
38078	17
38079	20
38080	5
38081	5
38082	28
38083	29
38084	13
38085	4
38086	8
38089	8
38092	12
38093	20
38095	11
38096	32
38097	23
38098	9
38099	10
38100	12
38101	14
38102	40
38103	13
38104	17
38105	19
38106	14
38107	15
38108	20
38109	7
38110	8
38112	15
38114	12
38115	13
38116	30
38117	26
38118	19
38120	9
38121	6
38122	13
38123	29
38124	15
38125	9
38126	25
38127	14
38128	17
38129	25
38130	9
38131	1
38132	13
38133	36
38134	9
38135	33
38136	3
38138	21
38139	27
38140	44
38141	17
38142	13
38143	2
38144	16
38145	14
38146	18
38147	15
38148	13
38149	11
38150	18
38151	8
38152	9
38153	14
38154	16
38155	16
38156	12
38157	9
38158	31
38159	5
38160	20
38161	26
38162	14
38165	14
38166	7
38168	22
38169	5
38170	9
38171	29
38172	13
38173	33
38174	8
38175	5
38176	29
38177	14
38178	9
38180	34
38181	11
38182	4
38184	18
38185	16
38186	12
38187	19
38189	10
38191	7
38192	19
38193	5
38195	18
38196	12
38197	9
38198	9
38199	25
38200	7
38201	33
38202	27
38203	48
38204	19
38205	13
38206	15
38207	18
38208	5
38210	7
38211	25
38213	21
38215	12
38216	22
38217	18
